ID type condition block concept_dist sound_dist item_object item_sound answer correct code gender age
subject_8 Test 2 2 catch catch flower nak 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 2 2 catch catch flower nak 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 3 1 similar different bird neem 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 3 1 similar different bird neem 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 3 1 similar different bird neem 0 1 eliz-3/6-03 M 5y1m
subject_8 Test 3 1 similar different bird neem 0 1 eliz-3/6-03 M 5y1m
subject_8 Test 3 2 similar different bird neem 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 3 2 similar different bird neem 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 3 2 similar different bird neem 1 1 eliz-3/6-03 M 5y1m
subject_8 Test 3 2 similar different bird neem 1 1 eliz-3/6-03 M 5y1m
subject_8 Test 4 1 different similar tree aka 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 4 1 different similar tree aka 1 0 eliz-3/6-03 M 5y1m
subject_8 Test 4 1 different similar tree aka 0 1 eliz-3/6-03 M 5y1m
subject_8 Test 4 1 different similar tree aka 1 1 eliz-3/6-03 M 5y1m
subject_8 Test 4 2 different similar tree aka 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 4 2 different similar tree aka 1 1 eliz-3/6-03 M 5y1m
subject_8 Test 4 2 different similar tree aka 0 0 eliz-3/6-03 M 5y1m
subject_8 Test 4 2 different similar tree aka 1 1 eliz-3/6-03 M 5y1m
subject_9 Test_pre joint NA NA NA NA NA 0 NA soph-3/6-1 M 4y4m
subject_9 Test_pre joint NA NA NA NA NA 0 NA soph-3/6-1 M 4y4m
subject_9 Test_pre joint NA NA NA NA NA 0 NA soph-3/6-1 M 4y4m
subject_9 Test_pre joint NA NA NA NA NA 0 NA soph-3/6-1 M 4y4m
subject_9 Test 0 1 different different bird neem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 0 1 different different bird neem 0 1 soph-3/6-1 M 4y4m
subject_9 Test 0 1 different different bird neem 1 1 soph-3/6-1 M 4y4m
subject_9 Test 0 1 different different bird neem 1 0 soph-3/6-1 M 4y4m
subject_9 Test 0 2 different different bird neem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 0 2 different different bird neem 1 1 soph-3/6-1 M 4y4m
subject_9 Test 0 2 different different bird neem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 0 2 different different bird neem 1 1 soph-3/6-1 M 4y4m
subject_9 Test 1 1 similar similar bug aka 1 0 soph-3/6-1 M 4y4m
subject_9 Test 1 1 similar similar bug aka 0 0 soph-3/6-1 M 4y4m
subject_9 Test 1 1 similar similar bug aka 1 1 soph-3/6-1 M 4y4m
subject_9 Test 1 1 similar similar bug aka 0 1 soph-3/6-1 M 4y4m
subject_9 Test 1 2 similar similar bug aka 1 0 soph-3/6-1 M 4y4m
subject_9 Test 1 2 similar similar bug aka 0 1 soph-3/6-1 M 4y4m
subject_9 Test 1 2 similar similar bug aka 0 0 soph-3/6-1 M 4y4m
subject_9 Test 1 2 similar similar bug aka 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 1 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 1 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 1 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 1 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 2 catch catch flower nak 0 1 soph-3/6-1 M 4y4m
subject_9 Test 2 2 catch catch flower nak 0 1 soph-3/6-1 M 4y4m
subject_9 Test 2 2 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 2 2 catch catch flower nak 1 1 soph-3/6-1 M 4y4m
subject_9 Test 3 1 similar different tree zem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 3 1 similar different tree zem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 3 1 similar different tree zem 1 0 soph-3/6-1 M 4y4m
subject_9 Test 3 1 similar different tree zem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 3 2 similar different tree zem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 3 2 similar different tree zem 0 1 soph-3/6-1 M 4y4m
subject_9 Test 3 2 similar different tree zem 1 1 soph-3/6-1 M 4y4m
subject_9 Test 3 2 similar different tree zem 0 0 soph-3/6-1 M 4y4m
subject_9 Test 4 1 different similar fish aba 0 0 soph-3/6-1 M 4y4m
subject_9 Test 4 1 different similar fish aba 1 1 soph-3/6-1 M 4y4m
subject_9 Test 4 1 different similar fish aba 0 0 soph-3/6-1 M 4y4m
subject_9 Test 4 1 different similar fish aba 1 1 soph-3/6-1 M 4y4m
subject_9 Test 4 2 different similar fish aba 0 0 soph-3/6-1 M 4y4m
subject_9 Test 4 2 different similar fish aba 0 0 soph-3/6-1 M 4y4m
subject_9 Test 4 2 different similar fish aba 1 1 soph-3/6-1 M 4y4m
subject_9 Test 4 2 different similar fish aba 1 1 soph-3/6-1 M 4y4m
subject_10 Test_pre joint NA NA NA NA NA 1 NA eliz-3/8-01 F 4y4m
subject_10 Test_pre joint NA NA NA NA NA 1 NA eliz-3/8-01 F 4y4m
subject_10 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-01 F 4y4m
subject_10 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-01 F 4y4m
subject_10 Test 0 1 similar similar fish aka 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 0 1 similar similar fish aka 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 0 1 similar similar fish aka 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 0 1 similar similar fish aka 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 0 2 similar similar fish aka 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 0 2 similar similar fish aka 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 0 2 similar similar fish aka 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 0 2 similar similar fish aka 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 1 different different bird zem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 1 different different bird zem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 1 different different bird zem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 1 different different bird zem 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 2 different different bird zem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 2 different different bird zem 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 1 2 different different bird zem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 1 2 different different bird zem 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 2 1 catch catch flower nak 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 2 1 catch catch flower nak 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 2 1 catch catch flower nak 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 2 1 catch catch flower nak 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 2 2 catch catch flower nak 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 2 2 catch catch flower nak 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 2 2 catch catch flower nak 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 2 2 catch catch flower nak 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 3 1 different similar tree aba 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 3 1 different similar tree aba 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 3 1 different similar tree aba 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 3 1 different similar tree aba 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 3 2 different similar tree aba 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 3 2 different similar tree aba 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 3 2 different similar tree aba 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 3 2 different similar tree aba 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 4 1 similar different bug neem 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 4 1 similar different bug neem 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 4 1 similar different bug neem 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 4 1 similar different bug neem 0 0 eliz-3/8-01 F 4y4m
subject_10 Test 4 2 similar different bug neem 0 1 eliz-3/8-01 F 4y4m
subject_10 Test 4 2 similar different bug neem 1 1 eliz-3/8-01 F 4y4m
subject_10 Test 4 2 similar different bug neem 1 0 eliz-3/8-01 F 4y4m
subject_10 Test 4 2 similar different bug neem 1 0 eliz-3/8-01 F 4y4m
subject_11 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-02 M 4y7m
subject_11 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-02 M 4y7m
subject_11 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-02 M 4y7m
subject_11 Test_pre joint NA NA NA NA NA 1 NA eliz-3/8-02 M 4y7m
subject_11 Test 0 1 different similar bug zem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 0 1 different similar bug zem 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 0 1 different similar bug zem 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 0 1 different similar bug zem 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 0 2 different similar bug zem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 0 2 different similar bug zem 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 0 2 different similar bug zem 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 0 2 different similar bug zem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 1 1 similar different tree aka 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 1 1 similar different tree aka 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 1 1 similar different tree aka 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 1 1 similar different tree aka 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 1 2 similar different tree aka 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 1 2 similar different tree aka 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 1 2 similar different tree aka 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 1 2 similar different tree aka 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 2 1 catch catch flower nak 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 2 1 catch catch flower nak 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 2 1 catch catch flower nak 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 2 1 catch catch flower nak 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 2 2 catch catch flower nak 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 2 2 catch catch flower nak 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 2 2 catch catch flower nak 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 2 2 catch catch flower nak 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 3 1 different different bird neem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 1 different different bird neem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 1 different different bird neem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 1 different different bird neem 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 2 different different bird neem 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 3 2 different different bird neem 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 2 different different bird neem 1 0 eliz-3/8-02 M 4y7m
subject_11 Test 3 2 different different bird neem 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 1 similar similar fish aba 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 4 1 similar similar fish aba 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 1 similar similar fish aba 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 1 similar similar fish aba 0 0 eliz-3/8-02 M 4y7m
subject_11 Test 4 2 similar similar fish aba 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 2 similar similar fish aba 1 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 2 similar similar fish aba 0 1 eliz-3/8-02 M 4y7m
subject_11 Test 4 2 similar similar fish aba 1 1 eliz-3/8-02 M 4y7m
subject_12 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-03 M 5y1m
subject_12 Test_pre joint NA NA NA NA NA 1 NA eliz-3/8-03 M 5y1m
subject_12 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-03 M 5y1m
subject_12 Test_pre joint NA NA NA NA NA 0 NA eliz-3/8-03 M 5y1m
subject_12 Test 0 1 similar similar bird aka 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 0 1 similar similar bird aka 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 0 1 similar similar bird aka 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 0 1 similar similar bird aka 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 0 2 similar similar bird aka 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 0 2 similar similar bird aka 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 0 2 similar similar bird aka 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 0 2 similar similar bird aka 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 1 1 different different bug zem 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 1 1 different different bug zem 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 1 1 different different bug zem 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 1 1 different different bug zem 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 1 2 different different bug zem 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 1 2 different different bug zem 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 1 2 different different bug zem 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 1 2 different different bug zem 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 2 1 catch catch flower nak 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 2 1 catch catch flower nak 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 2 1 catch catch flower nak 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 2 1 catch catch flower nak 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 2 2 catch catch flower nak 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 2 2 catch catch flower nak 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 2 2 catch catch flower nak 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 2 2 catch catch flower nak 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 1 similar different tree aba 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 1 similar different tree aba 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 1 similar different tree aba 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 1 similar different tree aba 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 2 similar different tree aba 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 3 2 similar different tree aba 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 3 2 similar different tree aba 0 0 eliz-3/8-03 M 5y1m
subject_12 Test 3 2 similar different tree aba 1 1 eliz-3/8-03 M 5y1m
subject_12 Test 4 1 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 1 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 1 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 1 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 2 different similar fish neem 0 1 eliz-3/8-03 M 5y1m
subject_12 Test 4 2 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 2 different similar fish neem 1 0 eliz-3/8-03 M 5y1m
subject_12 Test 4 2 different similar fish neem 0 1 eliz-3/8-03 M 5y1m
subject_13 Test_pre joint NA NA NA NA NA 0 NA soph-3/8-1 M 4y2m
subject_13 Test_pre joint NA NA NA NA NA 0 NA soph-3/8-1 M 4y2m
subject_13 Test_pre joint NA NA NA NA NA 1 NA soph-3/8-1 M 4y2m
subject_13 Test_pre joint NA NA NA NA NA 1 NA soph-3/8-1 M 4y2m
subject_13 Test 0 1 different different fish neem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 0 1 different different fish neem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 0 1 different different fish neem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 0 1 different different fish neem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 0 2 different different fish neem 1 0 soph-3/8-1 M 4y2m
subject_13 Test 0 2 different different fish neem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 0 2 different different fish neem 0 1 soph-3/8-1 M 4y2m
subject_13 Test 0 2 different different fish neem 0 0 soph-3/8-1 M 4y2m
subject_13 Test 1 1 similar similar bug aka 1 1 soph-3/8-1 M 4y2m
subject_13 Test 1 1 similar similar bug aka 1 1 soph-3/8-1 M 4y2m
subject_13 Test 1 1 similar similar bug aka 0 0 soph-3/8-1 M 4y2m
subject_13 Test 1 1 similar similar bug aka 1 0 soph-3/8-1 M 4y2m
subject_13 Test 1 2 similar similar bug aka 1 0 soph-3/8-1 M 4y2m
subject_13 Test 1 2 similar similar bug aka 0 0 soph-3/8-1 M 4y2m
subject_13 Test 1 2 similar similar bug aka 1 1 soph-3/8-1 M 4y2m
subject_13 Test 1 2 similar similar bug aka 0 1 soph-3/8-1 M 4y2m
subject_13 Test 2 1 catch catch flower nak 1 1 soph-3/8-1 M 4y2m
subject_13 Test 2 1 catch catch flower nak 1 1 soph-3/8-1 M 4y2m
subject_13 Test 2 1 catch catch flower nak 1 0 soph-3/8-1 M 4y2m
subject_13 Test 2 1 catch catch flower nak 1 0 soph-3/8-1 M 4y2m
subject_13 Test 2 2 catch catch flower nak 1 1 soph-3/8-1 M 4y2m
subject_13 Test 2 2 catch catch flower nak 1 1 soph-3/8-1 M 4y2m
subject_13 Test 2 2 catch catch flower nak 0 0 soph-3/8-1 M 4y2m
subject_13 Test 2 2 catch catch flower nak 0 0 soph-3/8-1 M 4y2m
subject_13 Test 3 1 different similar tree zem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 3 1 different similar tree zem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 3 1 different similar tree zem 0 1 soph-3/8-1 M 4y2m
subject_13 Test 3 1 different similar tree zem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 3 2 different similar tree zem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 3 2 different similar tree zem 0 1 soph-3/8-1 M 4y2m
subject_13 Test 3 2 different similar tree zem 0 1 soph-3/8-1 M 4y2m
subject_13 Test 3 2 different similar tree zem 1 1 soph-3/8-1 M 4y2m
subject_13 Test 4 1 similar different bird aba 1 0 soph-3/8-1 M 4y2m
subject_13 Test 4 1 similar different bird aba 0 0 soph-3/8-1 M 4y2m
subject_13 Test 4 1 similar different bird aba 0 0 soph-3/8-1 M 4y2m
subject_13 Test 4 1 similar different bird aba 1 0 soph-3/8-1 M 4y2m
subject_13 Test 4 2 similar different bird aba 1 1 soph-3/8-1 M 4y2m
subject_13 Test 4 2 similar different bird aba 1 1 soph-3/8-1 M 4y2m
subject_13 Test 4 2 similar different bird aba 1 1 soph-3/8-1 M 4y2m
subject_13 Test 4 2 similar different bird aba 1 1 soph-3/8-1 M 4y2m
subject_14 Test_pre joint NA NA NA NA NA 0 NA eliz-3/13-01 M 4y2m
subject_14 Test_pre joint NA NA NA NA NA 0 NA eliz-3/13-01 M 4y2m
subject_14 Test_pre joint NA NA NA NA NA 1 NA eliz-3/13-01 M 4y2m
subject_14 Test_pre joint NA NA NA NA NA 1 NA eliz-3/13-01 M 4y2m
subject_14 Test 0 1 different different bug neem 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 0 1 different different bug neem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 0 1 different different bug neem 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 0 1 different different bug neem 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 0 2 different different bug neem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 0 2 different different bug neem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 0 2 different different bug neem 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 0 2 different different bug neem 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 1 1 similar similar tree aba 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 1 1 similar similar tree aba 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 1 1 similar similar tree aba 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 1 1 similar similar tree aba 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 1 2 similar similar tree aba 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 1 2 similar similar tree aba 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 1 2 similar similar tree aba 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 1 2 similar similar tree aba 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 2 1 catch catch flower nak 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 2 1 catch catch flower nak 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 2 1 catch catch flower nak 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 2 1 catch catch flower nak 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 2 2 catch catch flower nak 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 2 2 catch catch flower nak 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 2 2 catch catch flower nak 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 2 2 catch catch flower nak 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 1 similar different fish zem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 1 similar different fish zem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 1 similar different fish zem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 1 similar different fish zem 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 2 similar different fish zem 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 3 2 similar different fish zem 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 3 2 similar different fish zem 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 3 2 similar different fish zem 1 0 eliz-3/13-01 M 4y2m
subject_14 Test 4 1 different similar bird aka 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 4 1 different similar bird aka 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 4 1 different similar bird aka 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 4 1 different similar bird aka 0 0 eliz-3/13-01 M 4y2m
subject_14 Test 4 2 different similar bird aka 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 4 2 different similar bird aka 1 1 eliz-3/13-01 M 4y2m
subject_14 Test 4 2 different similar bird aka 0 1 eliz-3/13-01 M 4y2m
subject_14 Test 4 2 different similar bird aka 1 1 eliz-3/13-01 M 4y2m
subject_15 Test_pre joint NA NA NA NA NA 1 NA eliz-3/13-02 F 5y1m
subject_15 Test_pre joint NA NA NA NA NA 0 NA eliz-3/13-02 F 5y1m
subject_15 Test_pre joint NA NA NA NA NA 0 NA eliz-3/13-02 F 5y1m
subject_15 Test_pre joint NA NA NA NA NA 1 NA eliz-3/13-02 F 5y1m
subject_15 Test 0 1 similar similar fish aba 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 0 1 similar similar fish aba 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 0 1 similar similar fish aba 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 0 1 similar similar fish aba 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 0 2 similar similar fish aba 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 0 2 similar similar fish aba 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 0 2 similar similar fish aba 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 0 2 similar similar fish aba 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 1 1 different different bird neem 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 1 1 different different bird neem 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 1 1 different different bird neem 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 1 1 different different bird neem 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 1 2 different different bird neem 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 1 2 different different bird neem 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 1 2 different different bird neem 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 1 2 different different bird neem 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 1 catch catch flower nak 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 2 1 catch catch flower nak 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 1 catch catch flower nak 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 2 1 catch catch flower nak 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 2 catch catch flower nak 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 2 catch catch flower nak 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 2 catch catch flower nak 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 2 2 catch catch flower nak 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 3 1 different similar tree aka 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 3 1 different similar tree aka 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 3 1 different similar tree aka 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 3 1 different similar tree aka 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 3 2 different similar tree aka 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 3 2 different similar tree aka 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 3 2 different similar tree aka 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 3 2 different similar tree aka 0 0 eliz-3/13-02 F 5y1m
subject_15 Test 4 1 similar different bug zem 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 1 similar different bug zem 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 1 similar different bug zem 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 1 similar different bug zem 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 2 similar different bug zem 1 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 2 similar different bug zem 0 1 eliz-3/13-02 F 5y1m
subject_15 Test 4 2 similar different bug zem 1 0 eliz-3/13-02 F 5y1m
subject_15 Test 4 2 similar different bug zem 0 0 eliz-3/13-02 F 5y1m
subject_16 Test_pre joint NA NA NA NA NA 1 NA eliz-3/13-03 F 5y2m
